     16210    52.55181344    49.91131524   5.58
     16228    52.64556672    60.00310215   4.21
     16244    52.67466290    49.57171280   4.67
     16245    52.41999847   -62.87555970   4.71
     16263    52.61880219   -12.61205704   5.57
     16281    52.85096920    58.94122287   4.55
     16285    52.64180679   -42.57163416   5.76
     16290    52.33769262   -78.28896040   5.68
     16292    52.85711286    55.51428665   5.09
     16322    52.85550454    11.39885987   5.14
     16335    52.97193309    48.05743742   4.36
     16339    52.80182074   -47.31279413   5.98
     16340    52.98250195    48.16590532   5.82
     16341    52.88417770    -5.01284275   4.74
     16358    52.93513130     6.25100301   5.93
     16368    52.76421490   -66.42735523   5.81
     16369    52.97414253    12.99889231   4.14
     16470    53.36457344    48.08523598   5.47
     16489    54.25673088    84.97238963   5.62
     16499    53.43239397    46.11864341   5.30
     16509    53.28216080   -50.31716557   5.67
     16511    53.40042405     9.43515185   5.76
     16518    53.46270249    35.52325740   5.91
     16537    53.45841070    -9.39681501   3.72
     16591    53.70231905    39.96078884   5.79
     16599    53.76838086    55.03599940   5.98
     16611    53.65110058   -21.57161720   4.26
     16664    53.88581834    24.52538550   5.95
     16780    54.21079251   -11.13357951   5.56
     16803    54.28327664   -17.40675538   5.24
     16826    54.45299181    48.25282623   4.32
     16846    54.43506460     0.64823901   5.82
     16852    54.45650313     0.46288568   4.29
     16870    54.43985048   -40.21448610   4.57
     16989    54.84806835    -7.33223870   5.86
     17027    54.98347830    -5.56643282   5.97
     17103    55.20469464     3.11580056   5.55
     17167    55.38908647    -5.15202093   5.53
     17203    55.58505747    37.63870471   5.55
     17296    55.94486025    63.27474259   5.06
     17304    55.74616623   -31.88028188   4.99
     17309    55.84649962    19.75831291   5.68
     17313    55.88880084    34.02302311   4.97
     17342    56.06277306    60.02717723   5.74
     17351    55.88102447   -37.25544004   4.59
     17358    56.06233461    47.84540664   3.01
     17378    56.03471962    -9.70748521   3.52
     17395    56.11227473   -10.42801434   5.59
     17440    56.10372995   -64.74960761   3.84
     17448    56.37089787    32.34553656   3.84
     17457    56.36246267    -1.10584427   5.24
     17460    56.43123327    36.51738384   5.60
